2025/11/30 18:21:32 [error] 22760#20436: *33444 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=62&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33445 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=66&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33446 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=72&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33447 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=80&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33448 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=67&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33449 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=69&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33450 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=78&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33451 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=77&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33452 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=63&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33453 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=76&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33454 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=74&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 21:10:59 [error] 22276#13504: *12911 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/page?post_id=4551&_locale=user HTTP/1.1", upstream: "fastcgi://127.0.0.1:10002", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit.php?post_type=product"
